bowler,innings,wickets,runs,balls,lbw,bowled,3_w_b,4_w_b,5_w_b,maiden_overs,wicket_point,eco,eco<5,eco(5-5.99),eco(6-7),eco(10-11),eco(11.01-12),eco>12,maiden_point,POINTS
Ahmed Shehzad,1,0,10,6,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
SACA King,1,0,28,18,0,0,0,0,0,0,0,9.333333333333334,0,0,0,0,0,0,0,0.0
R Ntozakhe,3,0,78,60,0,0,0,0,0,0,0,7.800000000000001,0,0,0,0,0,0,0,0.0
WGAKK Kulasuriya,1,0,17,12,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0.0
HR Huddleston,1,0,9,6,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
EJ Carson,1,0,10,6,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
Aminul Islam Biplob,1,0,29,18,0,0,0,0,0,0,0,9.666666666666668,0,0,0,0,0,0,0,0.0
EM Bermingham,1,0,27,18,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
Anam Amin,3,0,115,72,0,0,0,0,0,0,0,9.583333333333334,0,0,0,0,0,0,0,0.0
HASD Siriwardene,1,0,30,24,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0.0
JL Ontong,1,0,9,6,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
MD Bates,1,0,29,18,0,0,0,0,0,0,0,9.666666666666668,0,0,0,0,0,0,0,0.0
OP Stone,1,0,36,24,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
SF Daley,1,0,27,18,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
SS Pathirana,1,0,8,6,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
SJ Andrews,1,0,24,15,0,0,0,0,0,0,0,9.600000000000001,0,0,0,0,0,0,0,0.0
JW Hastings,1,0,28,18,0,0,0,0,0,0,0,9.333333333333334,0,0,0,0,0,0,0,0.0
PY Lavine,1,0,18,12,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
V Shankar,3,0,91,60,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0
KK Ahmed,3,0,84,66,0,0,0,0,0,0,0,7.636363636363637,0,0,0,0,0,0,0,0.0
KR Mayers,2,0,33,24,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0.0
FR Davies,2,0,36,24,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
PDRL Perera,1,0,28,18,0,0,0,0,0,0,0,9.333333333333334,0,0,0,0,0,0,0,0.0
MR Gillespie,2,0,66,41,0,0,0,0,0,0,0,9.658536585365855,0,0,0,0,0,0,0,0.0
SR Patel,4,0,133,78,0,0,0,0,0,0,0,10.23076923076923,0,0,0,-2,0,0,0,-0.5
JT Smuts,4,0,75,42,0,0,0,0,0,0,0,10.714285714285715,0,0,0,-2,0,0,0,-0.5
TD Astle,3,0,75,42,0,0,0,0,0,0,0,10.714285714285715,0,0,0,-2,0,0,0,-0.6666666666666666
AD Mascarenhas,2,0,75,42,0,0,0,0,0,0,0,10.714285714285715,0,0,0,-2,0,0,0,-1.0
MR Marsh,2,0,22,12,0,0,0,0,0,0,0,11.0,0,0,0,-2,0,0,0,-1.0
P Awana,1,0,42,24,0,0,0,0,0,0,0,10.5,0,0,0,-2,0,0,0,-2.0
Fazalhaq Farooqi,1,0,34,19,0,0,0,0,0,0,0,10.736842105263158,0,0,0,-2,0,0,0,-2.0
Sumaiya Siddiqi,1,0,22,12,0,0,0,0,0,0,0,11.0,0,0,0,-2,0,0,0,-2.0
C Munro,1,0,21,12,0,0,0,0,0,0,0,10.5,0,0,0,-2,0,0,0,-2.0
RG Sharma,2,0,18,8,0,0,0,0,0,0,0,13.5,0,0,0,0,0,-6,0,-3.0
AK Markram,2,0,44,18,0,0,0,0,0,0,0,14.666666666666668,0,0,0,0,0,-6,0,-3.0
GJ Snyman,1,0,12,6,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
A Mishra,1,0,36,18,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
Aiman Anwer,1,0,23,12,0,0,0,0,0,0,0,11.5,0,0,0,0,-4,0,0,-4.0
CP Schofield,1,0,12,6,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
K Weeraratne,1,0,12,6,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
Suhrawadi Shuvo,1,0,12,6,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
Shafali Verma,1,0,23,12,0,0,0,0,0,0,0,11.5,0,0,0,0,-4,0,0,-4.0
Sabbir Rahman,1,0,12,6,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
SM Harwood,1,0,48,24,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
M Ntini,1,0,46,24,0,0,0,0,0,0,0,11.5,0,0,0,0,-4,0,0,-4.0
S Sreesanth,1,0,47,24,0,0,0,0,0,0,0,11.75,0,0,0,0,-4,0,0,-4.0
LC Sthalekar,1,0,23,12,0,0,0,0,0,0,0,11.5,0,0,0,0,-4,0,0,-4.0
PHKD Mendis,1,0,12,6,0,0,0,0,0,0,0,12.0,0,0,0,0,-4,0,0,-4.0
Rameen Shamim,1,0,36,19,0,0,0,0,0,0,0,11.368421052631579,0,0,0,0,-4,0,0,-4.0
BJ Dwarshuis,1,0,42,18,0,0,0,0,0,0,0,14.0,0,0,0,0,0,-6,0,-6.0
KIC Asalanka,1,0,14,6,0,0,0,0,0,0,0,14.0,0,0,0,0,0,-6,0,-6.0
Junaid Khan,1,0,29,12,0,0,0,0,0,0,0,14.5,0,0,0,0,0,-6,0,-6.0
CM Edwards,1,0,13,6,0,0,0,0,0,0,0,13.0,0,0,0,0,0,-6,0,-6.0
PC de Silva,1,0,14,6,0,0,0,0,0,0,0,14.0,0,0,0,0,0,-6,0,-6.0
TS Mills,1,0,19,9,0,0,0,0,0,0,0,12.666666666666668,0,0,0,0,0,-6,0,-6.0
Y Cariah,1,0,28,12,0,0,0,0,0,0,0,14.0,0,0,0,0,0,-6,0,-6.0
B Stanlake,1,0,42,18,0,0,0,0,0,0,0,14.0,0,0,0,0,0,-6,0,-6.0
JL Denly,1,0,15,6,0,0,0,0,0,0,0,15.0,0,0,0,0,0,-6,0,-6.0
H Klaasen,1,0,14,6,0,0,0,0,0,0,0,14.0,0,0,0,0,0,-6,0,-6.0
Aamer Jamal,1,0,30,12,0,0,0,0,0,0,0,15.0,0,0,0,0,0,-6,0,-6.0
AR Adams,1,0,18,5,0,0,0,0,0,0,0,21.6,0,0,0,0,0,-6,0,-6.0
A Wellington,1,0,25,12,0,0,0,0,0,0,0,12.5,0,0,0,0,0,-6,0,-6.0
S Gajnabi,1,0,17,6,0,0,0,0,0,0,0,17.0,0,0,0,0,0,-6,0,-6.0
