striker,innings,runs,balls,dismissals,fours,sixes,30s_point,50s_point,100s_point,sr,run_points,boundary_bonus,six_bonus,duck_bonus,sr>170,sr(150-170),sr(130-150),sr(60-70),sr(50-59.99),sr<50,POINTS
SI Mahmood,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
NE Farrant,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
DR Flynn,2,4,6,2,0,0,0,0,0,66.66666666666666,4,0,0,-4,0,0,0,-2,0,0,-1.0
WK Dilhari,1,5,9,1,0,0,0,0,0,55.55555555555556,5,0,0,-2,0,0,0,0,-4,0,-1.0
DAS Gunaratne,2,4,6,2,0,0,0,0,0,66.66666666666666,4,0,0,-4,0,0,0,-2,0,0,-1.0
Jahanara Alam,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
EC Joyce,1,1,3,1,0,0,0,0,0,33.33333333333333,1,0,0,-2,0,0,0,0,0,0,-1.0
EP Thompson,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
JM Anderson,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Azmatullah Omarzai,1,1,6,1,0,0,0,0,0,16.666666666666664,1,0,0,-2,0,0,0,0,0,0,-1.0
R McLaren,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
M Vijay,2,2,8,2,0,0,0,0,0,25.0,2,0,0,-4,0,0,0,0,0,0,-1.0
Poonam Yadav,1,1,5,1,0,0,0,0,0,20.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Dhiman Ghosh,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
HH Dippenaar,1,1,5,1,0,0,0,0,0,20.0,1,0,0,-2,0,0,0,0,0,0,-1.0
TD Paine,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
KK Ahmed,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
CAK Rajitha,3,3,14,3,0,0,0,0,0,21.428571428571427,3,0,0,-6,0,0,0,0,0,0,-1.0
PC de Silva,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
CBRLS Kumara,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
AN Davidson-Richards,1,1,4,1,0,0,0,0,0,25.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Sadia Yousuf,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
M Kapp,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
YS Chahal,1,1,3,1,0,0,0,0,0,33.33333333333333,1,0,0,-2,0,0,0,0,0,0,-1.0
SHA Rance,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
D Paterson,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
AB Agarkar,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
S Ismail,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
RS Gayakwad,1,1,3,1,0,0,0,0,0,33.33333333333333,1,0,0,-2,0,0,0,0,0,0,-1.0
J Lewis,1,1,4,1,0,0,0,0,0,25.0,1,0,0,-2,0,0,0,0,0,0,-1.0
CL Cairns,1,1,4,1,0,0,0,0,0,25.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Fareed Ahmad,1,1,5,1,0,0,0,0,0,20.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Shafiul Islam,1,1,3,1,0,0,0,0,0,33.33333333333333,1,0,0,-2,0,0,0,0,0,0,-1.0
NW Bracken,2,4,6,2,0,0,0,0,0,66.66666666666666,4,0,0,-4,0,0,0,-2,0,0,-1.0
JD Wildermuth,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
MS Panesar,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
U Thimashini,1,1,3,1,0,0,0,0,0,33.33333333333333,1,0,0,-2,0,0,0,0,0,0,-1.0
RP Singh,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
JJ Bumrah,1,1,2,1,0,0,0,0,0,50.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Nazmul Islam,1,1,1,1,0,0,0,0,0,100.0,1,0,0,-2,0,0,0,0,0,0,-1.0
Rubel Hossain,4,5,8,4,0,0,0,0,0,62.5,5,0,0,-8,0,0,0,-2,0,0,-1.25
L Ngidi,3,2,8,3,0,0,0,0,0,25.0,2,0,0,-6,0,0,0,0,0,0,-1.3333333333333333
SW Tait,3,2,6,3,0,0,0,0,0,33.33333333333333,2,0,0,-6,0,0,0,0,0,0,-1.3333333333333333
MW Parkinson,3,5,9,3,1,0,0,0,0,55.55555555555556,5,1,0,-6,0,0,0,0,-4,0,-1.3333333333333333
RAS Lakmal,3,2,6,3,0,0,0,0,0,33.33333333333333,2,0,0,-6,0,0,0,0,0,0,-1.3333333333333333
DW Steyn,2,1,3,2,0,0,0,0,0,33.33333333333333,1,0,0,-4,0,0,0,0,0,0,-1.5
LL Tsotsobe,2,1,8,2,0,0,0,0,0,12.5,1,0,0,-4,0,0,0,0,0,0,-1.5
A Mohammed,2,1,9,2,0,0,0,0,0,11.11111111111111,1,0,0,-4,0,0,0,0,0,0,-1.5
RP Yadav,2,1,3,2,0,0,0,0,0,33.33333333333333,1,0,0,-4,0,0,0,0,0,0,-1.5
M Zondeki,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
NT Ellis,1,0,2,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
M Ntini,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
AT Rayudu,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
MS Sinclair,2,0,5,2,0,0,0,0,0,0.0,0,0,0,-4,0,0,0,0,0,0,-2.0
Abu Jayed,1,2,3,1,0,0,0,0,0,66.66666666666666,2,0,0,-2,0,0,0,-2,0,0,-2.0
MA Aponso,1,0,2,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
MR Gillespie,2,4,7,2,0,0,0,0,0,57.14285714285714,4,0,0,-4,0,0,0,0,-4,0,-2.0
M Theekshana,1,0,2,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
A Shrubsole,1,0,3,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Nasum Ahmed,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
G Wijekoon,1,0,4,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
BW Hilfenhaus,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Usman Shinwari,1,2,3,1,0,0,0,0,0,66.66666666666666,2,0,0,-2,0,0,0,-2,0,0,-2.0
Sharafuddin Ashraf,1,2,3,1,0,0,0,0,0,66.66666666666666,2,0,0,-2,0,0,0,-2,0,0,-2.0
SC Selman,1,0,4,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Diana Baig,1,0,2,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Dawlat Zadran,2,0,5,2,0,0,0,0,0,0.0,0,0,0,-4,0,0,0,0,0,0,-2.0
DP Nannes,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
DG Brownlie,2,0,7,2,0,0,0,0,0,0.0,0,0,0,-4,0,0,0,0,0,0,-2.0
S Ecclestone,2,4,7,2,0,0,0,0,0,57.14285714285714,4,0,0,-4,0,0,0,0,-4,0,-2.0
Sahibzada Farhan,1,0,0,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Salma Khatun,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Izatullah Dawlatzai,1,0,3,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Shafiqullah,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Shahadat Hossain,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
CJ Dala,1,2,3,1,0,0,0,0,0,66.66666666666666,2,0,0,-2,0,0,0,-2,0,0,-2.0
JM Watkin,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Usman Qadir,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
RJ Gleeson,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Bilawal Bhatti,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
R Rampaul,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
R Boyce,1,0,2,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
BC Fortuin,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
KL Cross,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
B Kumar,3,4,7,3,0,0,0,0,0,57.14285714285714,4,0,0,-6,0,0,0,0,-4,0,-2.0
PJ Ingram,1,0,2,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Khadija Tul Kubra,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Avesh Khan,2,2,3,2,0,0,0,0,0,66.66666666666666,2,0,0,-4,0,0,0,-2,0,0,-2.0
Aiman Anwer,1,0,4,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
M Bhanuka,1,0,1,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
Muneeba Ali,1,0,4,1,0,0,0,0,0,0.0,0,0,0,-2,0,0,0,0,0,0,-2.0
